什么鬼我怎么变紫了？	1022.1199951172	2016-08-04 15:10:12
像金久保誉(≧ω≦)	827.57299804688	2016-08-04 15:12:11
好帅好帅好帅！	54.076999664307	2016-08-04 15:15:56
宝可梦	719.48999023438	2016-08-04 15:19:19
老王的街2333	807.96002197266	2016-08-04 15:20:23
泪啊  明明是我的  一定很好玩	800.16101074219	2016-08-04 15:20:43
啊啊啊啊啊黑白队长	1161.1999511719	2016-08-04 15:21:36
抱住亲一口！	394.43701171875	2016-08-04 15:22:00
怎么记名字	106.75199890137	2016-08-04 15:22:30
我们一起来做那个吧	861.60998535156	2016-08-04 15:23:30
什么鬼233	492.03698730469	2016-08-04 15:23:48
神无月我的！！！	86.643997192383	2016-08-04 15:24:02
我是在看耽美吗	1019.700012207	2016-08-04 15:24:47
套路	612.79699707031	2016-08-04 15:25:54
可他不是紫毛吗	1083.5200195312	2016-08-04 15:27:48
蜜汁画技。	762.05700683594	2016-08-04 15:28:37
想百变小樱里的月兔	386.06201171875	2016-08-04 15:28:50
好萌233333	794.83697509766	2016-08-04 15:29:06
抱住揉揉头！	799.23699951172	2016-08-04 15:29:37
表白隼！！！	56.331001281738	2016-08-04 15:30:04
情敌们 拔刀吧	478.98001098633	2016-08-04 15:30:27
爷爷？？？卧槽！！	442.26699829102	2016-08-04 15:31:05
2333333333333	950.83697509766	2016-08-04 15:32:13
哈哈哈哈es带我一个	211.58200073242	2016-08-04 15:32:13
真♥爱的邂逅	1021.8200073242	2016-08-04 15:33:55
结♥婚	1092.8599853516	2016-08-04 15:35:15
luck down老师的带我一个	390.65100097656	2016-08-04 15:35:41
好帅好帅好帅好帅好帅好帅！	1166.4200439453	2016-08-04 15:36:47
啊啊啊啊啊啊啊啊啊啊粉了粉了粉了	1223.0799560547	2016-08-04 15:38:04
垂直过山车，，，，，，	890.10998535156	2016-08-04 15:38:22
怎么有3d的赶脚	1161.9300537109	2016-08-04 15:42:48
妈妈我要入坑	1232.3800048828	2016-08-04 15:45:30
好棒的咳嗽	255.95700073242	2016-08-04 15:46:55
对 快火化	270.37799072266	2016-08-04 15:47:22
社长是熊那个你好有空	515.42797851562	2016-08-04 15:52:19
基佬紫！	248.45500183105	2016-08-04 15:52:19
大多声优都是黑篮的，好开心	208.67199707031	2016-08-04 15:52:39
女主有点二	279.81298828125	2016-08-04 15:53:08
哈哈	504.68200683594	2016-08-04 15:53:42
然后，黑毛是我的。	447.84600830078	2016-08-04 15:56:16
三日月宗近！✧٩(ˊωˋ*)و✧	435.6669921875	2016-08-04 15:56:18
啊啊啊啊泪痣	29.121999740601	2016-08-04 15:56:20
啊啊啊啊啊啊啊啊	461.15798950195	2016-08-04 15:56:30
记住你了	227.48699951172	2016-08-04 15:56:35
两队的妈操碎了心233333333333333333333	933.81597900391	2016-08-04 15:59:07
我方了	214.01600646973	2016-08-04 15:59:56
全是我基友	234.79400634766	2016-08-04 16:00:25
前面的红毛别走	254.27200317383	2016-08-04 16:00:54
不，这一定不是女主！	165.71699523926	2016-08-04 16:00:57
弟弟越看越像女主	259.49798583984	2016-08-04 16:02:58
全身我都看过	388.52200317383	2016-08-04 16:03:15
shuangrxi	494.89001464844	2016-08-04 16:05:18
只记住白头发了	347.12200927734	2016-08-04 16:05:29
囍	497.83401489258	2016-08-04 16:05:42
表白全员!开弹幕二周目！	1140.1099853516	2016-08-04 16:05:58
特曼的别走！	384.42199707031	2016-08-04 16:06:20
黄毛的脸好奇怪。。。。	475.86199951172	2016-08-04 16:07:59
kaji我的！！！	14.675999641418	2016-08-04 16:08:25
bgm搞笑	754.99200439453	2016-08-04 16:09:22
弟弟女主就神作了	183.10200500488	2016-08-04 16:10:00
红路灯哈哈哈哈哈	713.81500244141	2016-08-04 16:10:01
卧槽卧槽卧槽卧槽卧槽	788.41802978516	2016-08-04 16:11:20
想起来名字是师走驱	183.64100646973	2016-08-04 16:11:22
小智：皮卡丘十万伏特	813.09802246094	2016-08-04 16:11:38
官方你够了	1036.6099853516	2016-08-04 16:11:57
话说握手会呢？不参加了？	820.46099853516	2016-08-04 16:12:33
一个也没记住的等等我	101.90899658203	2016-08-04 16:13:54
没有记住年中组的名字啊	225.92100524902	2016-08-04 16:15:03
呜啊啊啊啊啊啊啊啊啊	1156.7900390625	2016-08-04 16:16:29
什么鬼啦	1026.2199707031	2016-08-04 16:17:20
瞬间变3D	1149.4599609375	2016-08-04 16:19:35
啊啊啊啊啊！！！	1161.4899902344	2016-08-04 16:19:52
完了，弯了	1245.9100341797	2016-08-04 16:20:26
我喜欢这个！！！！！！！！	77.886001586914	2016-08-04 16:21:11
我们要结婚了！！！！！！！！	1087.8299560547	2016-08-04 16:21:23
要结婚啦！	1100.1099853516	2016-08-04 16:21:35
切……	1124.9499511719	2016-08-04 16:21:59
。。。有女主	147.34300231934	2016-08-04 16:22:21
污污污	159.35499572754	2016-08-04 16:22:33
卧槽！！！！有毒！！！出不去了	1151.3599853516	2016-08-04 16:22:42
我弟弟1只会气我	833.49298095703	2016-08-04 16:22:50
卧槽娇喘！	1223.5400390625	2016-08-04 16:23:37
这是什么！	1024.0500488281	2016-08-04 16:23:45
姐姐：哦哦哦？	1248.7099609375	2016-08-04 16:24:03
哈哈哈哈哈哈哈哈	255.96299743652	2016-08-04 16:24:10
所以说到底有没有女主	289.34399414062	2016-08-04 16:24:43
看发色区分，脸盲症的福音	375.0419921875	2016-08-04 16:26:09
络络看得见我吗，我爱你	2.9200000762939	2016-08-04 16:26:58
经费在燃烧经费在燃烧阿	1204.6300048828	2016-08-04 16:27:07
啊~啊~	1220.0699462891	2016-08-04 16:27:28
相亲？？	489.13400268555	2016-08-04 16:28:03
连小孩子都不放过	1022.8599853516	2016-08-04 16:28:26
我和111个妹子一起看动漫？	46.31600189209	2016-08-04 16:28:38
team mamo的等我	592.58099365234	2016-08-04 16:28:48
圈粉大计划	1068.9300537109	2016-08-04 16:29:11
百年好合	1083.5600585938	2016-08-04 16:29:27
场限。。。	142.63999938965	2016-08-04 16:29:37
挥挥	595.37701416016	2016-08-04 16:29:49
握手会哈哈哈哈	151	2016-08-04 16:29:56
表白！	58.742000579834	2016-08-04 16:29:47
干什么都不如打call！！！！！！！	156.60000610352	2016-08-04 16:30:10
屁大点事	1131.1800537109	2016-08-04 16:30:14
吼吼吼吼吼吼好萌啊	651.13000488281	2016-08-04 16:30:45
开始安利	191.2799987793	2016-08-04 16:30:50
摔倒爆炸	1173.4399414062	2016-08-04 16:30:55
此片真名《迷妹的日常》	194.03999328613	2016-08-04 16:31:04
老夫的少女心被娇喘引燃啊啊啊啊啊啊	1212.4899902344	2016-08-04 16:32:57
这个娇喘倒回一百遍！	1215.5	2016-08-04 16:34:13
哈哈哈哈哈哈哈哈哈哈哈	947.92797851562	2016-08-04 16:35:42
天满光等着hhhhhh	886.05798339844	2016-08-04 16:35:47
姐姐放下刀！他可是你的亲弟弟	1033.0200195312	2016-08-04 16:36:28
卧槽	1020.9299926758	2016-08-04 16:36:55
觉得白毛绝对傲娇受怎么办！	496.28201293945	2016-08-04 16:37:32
买甜品又会遇到是吗？？？！？！	724.94201660156	2016-08-04 16:38:00
有结婚了	1090.6400146484	2016-08-04 16:38:03
俊。。。。。。。。俊平大魔王。。。。。。。卧槽秒秒钟出戏	599.44500732422	2016-08-04 16:38:42
我有一个弟弟，一点都不可爱	318.66000366211	2016-08-04 16:40:08
中毒了	1252.8000488281	2016-08-04 16:40:47
仿佛看到了几天前的自己	975.94097900391	2016-08-04 16:44:24
北斗别动我看到你了	1184.6600341797	2016-08-04 16:45:55
就没粉丝认出来吗？？？	844.1259765625	2016-08-04 16:46:44
走在大街上没粉丝认出来？？？	851.94598388672	2016-08-04 16:47:31
你姐姐满房间的海报都白贴了	717.42297363281	2016-08-04 16:47:46
桃矢啊	508.27499389648	2016-08-04 16:47:51
一言不合就3D	1175.1600341797	2016-08-04 16:48:00
重看加一	7.7649998664856	2016-08-04 16:47:51
爷爷 爷爷	450.83401489258	2016-08-04 16:50:16
好的哇我用本子记完名字了	92.046997070312	2016-08-04 16:51:37
有点套路啊 有点套路	543.46398925781	2016-08-04 16:52:15
白毛脖子的是狗带吗	503.83401489258	2016-08-04 16:53:46
承包这里的郁啊啊啊啊！	444.99301147461	2016-08-04 16:55:53
承包这里的郁啊啊啊啊！	444.99301147461	2016-08-04 16:56:04
要和我结婚了	1078.1500244141	2016-08-04 16:58:30
姐姐看到之后暴打弟弟一顿	1059.5200195312	2016-08-04 17:00:19
都是我饿	103.30000305176	2016-08-04 17:01:33
这走向不对啊hhhhhhh	1019.0999755859	2016-08-04 17:03:02
看个剧强行刷腐也是可怕	288.64001464844	2016-08-04 17:03:58
翻了	1291.6199951172	2016-08-04 17:04:11
郁，被我承包了！！！	940.22302246094	2016-08-04 17:04:33
卧槽爷爷！！！	451.78399658203	2016-08-04 17:04:26
我们合体了！！！	1100.5300292969	2016-08-04 17:04:47
云雀啊啊啊！	1305.7700195312	2016-08-04 17:04:51
就一个男的	311.73999023438	2016-08-04 17:05:06
郁给我~~~~~~~~~~~~~~~	905.80603027344	2016-08-04 17:05:19
蜜汁3D	1144.0200195312	2016-08-04 17:05:42
只记得恋，驱，始，葵	364.89099121094	2016-08-04 17:07:44
只记得少年组和老年组的名字	364.89099121094	2016-08-04 17:08:18
哈哈哈虾饺	509.26400756836	2016-08-04 17:08:31
蓝发的叫始	367.32800292969	2016-08-04 17:08:40
迷妹ED	1326.5300292969	2016-08-04 17:09:37
怪阿姨套路	587.98400878906	2016-08-04 17:09:57
简直就是迷妹的日常生活	271.24099731445	2016-08-04 17:11:45
弟弟初偿恋爱的滋味	1015.7399902344	2016-08-04 17:12:05
炫舞风带我一个	1174.9699707031	2016-08-04 17:12:34
太帅了天哪	1179.9300537109	2016-08-04 17:12:49
脸盲	522.72802734375	2016-08-04 17:13:44
@王俊凯	197.61999511719	2016-08-04 17:14:29
这首歌可以纳入炫舞	1232.3199462891	2016-08-04 17:14:39
柿子柿子啊啊啊	72.879997253418	2016-08-04 17:15:18
红蓝是cp，黑白是夫妻	1113.75	2016-08-04 17:18:00
我们要结婚了	1073.5300292969	2016-08-04 17:18:14
红蓝是cp，黑白是夫妻	1116.3100585938	2016-08-04 17:18:15
囍	1018.6799926758	2016-08-04 17:19:27
啊啊啊啊	1157.1999511719	2016-08-04 17:19:30
说黄少乐乐周泽楷的站住	626.16900634766	2016-08-04 17:19:42
有点像灿白的模式啊	212.76400756836	2016-08-04 17:20:04
弯了	1244.0200195312	2016-08-04 17:21:11
果然还是出道了	441.28900146484	2016-08-04 17:21:23
黑白国王吗？	1084.7199707031	2016-08-04 17:23:05
弟儿，总受气质好！	598.53997802734	2016-08-04 17:26:52
好浮夸的咳嗽	260.92001342773	2016-08-04 17:29:16
攻略成功	1022.1799926758	2016-08-04 17:29:29
圈粉啊	6.4299998283386	2016-08-04 17:37:42
以为社长是熊的别走	516.75500488281	2016-08-04 17:38:56
129个小伙伴你们好	449.92700195312	2016-08-04 17:43:02
撩完就走真刺激	757.28198242188	2016-08-04 17:43:06
驱	200.5659942627	2016-08-04 17:43:17
你们不用表演吗……	862.33599853516	2016-08-04 17:44:56
啊啊啊啊，kaji	1316.0300292969	2016-08-04 17:50:14
有种在吃色素的感觉？诶嘿嘿	854.12799072266	2016-08-04 17:50:34
再看一遍~	18.163999557495	2016-08-04 17:52:41
卧槽	1023.9699707031	2016-08-04 17:52:44
哇哇	107.43299865723	2016-08-04 17:54:10
这甜品颜色还要按发色来吃？！	851.39202880859	2016-08-04 17:56:54
我敢说我都看了几百遍了	1211.7900390625	2016-08-04 17:57:26
白组已经连续刷过一小时了	1228.4699707031	2016-08-04 17:57:43
音质瞬间瞬间！！！！！！	1141.3000488281	2016-08-04 17:59:07
啊啊啊第一眼就喜欢上恋了啊啊啊	45.65299987793	2016-08-04 17:59:14
当初我就是这样去漫展的……	303.78100585938	2016-08-04 18:00:11
卧槽不知道为什么就是觉得好帅！！！	1230.1300048828	2016-08-04 18:00:30
迷弟！	1251.1999511719	2016-08-04 18:00:52
隼好好看啊	55.806999206543	2016-08-04 18:00:52
队长是我的！	1153.1700439453	2016-08-04 18:03:53
然后是老年组	218.23899841309	2016-08-04 18:04:27
承包我春	1212.2099609375	2016-08-04 18:04:49
粉粉粉粉粉	849.48400878906	2016-08-04 18:09:01
哇	1.2589999437332	2016-08-04 18:10:03
哈哈哈这咳嗽声	255.68299865723	2016-08-04 18:10:23
他们握完手了？	892.01599121094	2016-08-04 18:10:29
啊这家店叫 月歌屋！点题了	836.24499511719	2016-08-04 18:12:22
弟弟成功入坑	1246.4399414062	2016-08-04 18:16:32
我勒个大槽！	1025.4100341797	2016-08-04 18:17:06
VIP！！！！！！！！！撒花！✿✿ヽ(ﾟ▽ﾟ)ノ✿	1202.2399902344	2016-08-04 18:19:01
都是帅哥	93.162002563477	2016-08-04 18:20:02
合体！！！！	1093.5400390625	2016-08-04 18:20:26
黄少天我的，别抢	917.4580078125	2016-08-04 18:20:47
弟弟疯了	1211.5200195312	2016-08-04 18:20:56
男版穆斯	1212.4200439453	2016-08-04 18:21:29
白毛 和我回家搞基吧	1129.6600341797	2016-08-04 18:22:00
怎么这么少女啊喂	1352.4100341797	2016-08-04 18:23:17
我爱白毛	57.279998779297	2016-08-04 18:25:17
我擦，变化太快了吧	261.08999633789	2016-08-04 18:31:58
我只能说，追星追的变态了	274.51000976562	2016-08-04 18:32:34
全是女生	309.73300170898	2016-08-04 18:33:11
弟弟是女主？	370.21600341797	2016-08-04 18:34:15
脸盲的我用头发区分	366.92999267578	2016-08-04 18:34:23
屁！我在老叶怀里	954.52801513672	2016-08-04 18:35:15
两个组合头发乱。作为脸盲的我懵逼了	457.9700012207	2016-08-04 18:36:15
哈哈哈哈圈粉成功	1248.7299804688	2016-08-04 18:41:52
白头发的，啊啊啊啊，不能忍，一眼看中	69.88200378418	2016-08-04 18:43:24
有奸情	1021.1099853516	2016-08-04 18:46:01
耳机党表示要炸了	896.76898193359	2016-08-04 18:47:28
一整季下来估计都记不住名字的我......	375.53298950195	2016-08-04 18:48:31
弟弟是女主系列	541.00402832031	2016-08-04 18:49:20
恋爱的酸臭味	1045.75	2016-08-04 18:51:35
安利成功	197.67199707031	2016-08-04 18:53:40
233333333333333333	1217.1899414062	2016-08-04 18:53:57
我喜欢这个。	59.080001831055	2016-08-04 18:57:22
讲道理，我怎么看着这些就像看着一群受，还有没有cp可站了o(｀ω´*)o	868.32202148438	2016-08-04 18:59:27
都太帅了反而记不住+1	113.33300018311	2016-08-04 19:00:17
你们好闲啊。。。	861.36199951172	2016-08-04 19:03:24
太假了	258.13299560547	2016-08-04 19:07:18
都是姐姐妹妹啊	308.22399902344	2016-08-04 19:08:17
白魔王～	34.321998596191	2016-08-04 19:08:19
啊啊啊 白魔王!	57.742000579834	2016-08-04 19:09:09
弟弟实力可爱	658.16302490234	2016-08-04 19:09:29
黄少给你们了，我只要叶不修！！！	927.74401855469	2016-08-04 19:09:20
什么?_?竟然有女主?!	149.48199462891	2016-08-04 19:12:43
忽然发现他们的姓就是日文十二个月啊，这样就好记多了	1303.9899902344	2016-08-04 19:15:24
弟弟是（女主)系列	311.90200805664	2016-08-04 19:15:52
kaJi	16.291000366211	2016-08-04 19:19:27
kaJi	120.53800201416	2016-08-04 19:21:05
我去……官方……	1022.5700073242	2016-08-04 19:22:24
莫名想到彩虹系列	381.13198852539	2016-08-04 19:22:45
白魔是我的！！！！不要抢	60.108001708984	2016-08-04 19:25:04
弟弟就这么入粉了	1018.4799804688	2016-08-04 19:25:51
裕贵～	1303.8299560547	2016-08-04 19:27:11
没错啦！弟弟就是女主✔	775.01202392578	2016-08-04 19:28:16
我也觉得一方	420.62899780273	2016-08-04 19:30:09
承包葵！！！！啊啊啊啊啊好帅～～	1176.8100585938	2016-08-04 19:30:44
三日月宗近 爷爷！	466.77301025391	2016-08-04 19:31:13
好像一方	495.08200073242	2016-08-04 19:31:33
画风突变	1174.4699707031	2016-08-04 19:32:00
zhiwzhih	1193.3299560547	2016-08-04 19:32:51
抱走葵	39.673999786377	2016-08-04 19:33:13
哈啊啊哈哈哈	1021.9600219727	2016-08-04 19:35:06
这就弯了？这个表情好舍不得	749.92602539062	2016-08-04 19:38:24
特曼家的小肉团等等我╮(╯▽╰)╭	386.15798950195	2016-08-04 19:39:43
合体了	1093.9100341797	2016-08-04 19:40:54
于是弟弟变成了迷弟	1020.6599731445	2016-08-04 19:41:34
海报白贴了。	1008.4199829102	2016-08-04 19:42:34
恋爱的酸臭味	1021.2700195312	2016-08-04 19:43:51
唱起歌来感觉全部攻了	1193.4300537109	2016-08-04 19:46:45
这弟弟要是个妹妹那就是套少女后宫漫了啊	1023.0200195312	2016-08-04 19:47:18
弯了	1244.3100585938	2016-08-04 19:47:44
从此姐姐气的一病不起。	1276.4300537109	2016-08-04 19:47:56
一言不合就变弯	1266.5200195312	2016-08-04 19:48:09
这……	1022.1199951172	2016-08-04 19:48:32
聿我老公	63.062999725342	2016-08-04 19:48:58
真男主	1297.8599853516	2016-08-04 19:50:02
女主是迷妹？	139.5119934082	2016-08-04 19:50:08
好帅白猫	64.041000366211	2016-08-04 19:51:33
好的，官方cp，我记住了，谢谢大家	230.0890045166	2016-08-04 19:52:40
标准套路	620.69299316406	2016-08-04 19:55:15
翔太	477.22601318359	2016-08-04 19:58:32
记不住名字系列	89.599998474121	2016-08-04 19:59:30
承包白魔王，说休想的都是后来的，晚了	61.31600189209	2016-08-04 20:02:09
队长的ohhh	1218.5899658203	2016-08-04 20:02:32
背景哈哈哈哈哈哈哈哈	1027.0500488281	2016-08-04 20:02:40
队长的ohhh好性感啊啊啊	1220.8800048828	2016-08-04 20:02:45
卧槽真的是弟弟才是女主！	757.19299316406	2016-08-04 20:03:49
握手会呢	873.32501220703	2016-08-04 20:04:27
白魔王，帅~~绝对攻？	120.30500030518	2016-08-04 20:05:42
卧槽啊啊啊啊啊啊啊	1218.0699462891	2016-08-04 20:06:01
卧槽无形的卧槽	1012.5	2016-08-04 20:07:30
弟弟果然是女主	955.55603027344	2016-08-04 20:07:58
颜表立	1266.7600097656	2016-08-04 20:12:00
声优不要钱系列	1331.2299804688	2016-08-04 20:13:26
弟弟好可爱	771.40698242188	2016-08-04 20:15:26
弟弟kawaii	776.72698974609	2016-08-04 20:15:54
爷爷！！！！！	445.15399169922	2016-08-04 20:18:40
QQ炫舞风格	1176.4300537109	2016-08-04 20:18:43
这bgm哈哈哈哈	999.17297363281	2016-08-04 20:24:04
希望这个出手游啊233，后宫一样	370.74798583984	2016-08-04 20:25:06
这是小鸟配的吗	357.26000976562	2016-08-04 20:26:01
我想说后面的剧集都没有弟弟了不开森！！！	65.697998046875	2016-08-04 20:26:04
卧槽白头发好帅！！！！	57.522998809814	2016-08-04 20:26:38
弟弟果然是女主	578.65698242188	2016-08-04 20:28:34
等等恋君是老零_(:з」∠)_多变的声线	47.640998840332	2016-08-04 20:28:40
小傲娇233好萌	613.0009765625	2016-08-04 20:29:08
听了N次的＋一	1156.3000488281	2016-08-04 20:29:52
bgm君你怎么了……怎么这么凄凉……(°ー°〃)	750.26501464844	2016-08-04 20:30:40
中年组	213.42900085449	2016-08-04 20:31:26
为毛我总有一种six gay的感觉	30.104000091553	2016-08-04 20:32:04
触发任务了233	806.17602539062	2016-08-04 20:32:22
都是我的(•̀ω•́)✧	1170.2800292969	2016-08-04 20:34:13
我原来没有女主啊，好兴奋	458.48498535156	2016-08-04 20:34:32
这他妈到底是个什么番？？？？？？？？？？	1019.7100219727	2016-08-04 20:35:38
果然弟弟才是女主吗？	773.23602294922	2016-08-04 20:35:49
吃狗粮了233	1020.9600219727	2016-08-04 20:36:11
要变身魔法少年爱抖露了！！！！！	1097.9300537109	2016-08-04 20:37:35
表白白头发	108.83000183105	2016-08-04 20:41:00
我成粉了！	1384.7800292969	2016-08-04 20:41:25
柿子我得	44.451999664307	2016-08-04 20:42:30
囍	1022.4799804688	2016-08-04 20:43:01
基佬紫好评！！！！！！！	237.57699584961	2016-08-04 20:43:20
卧槽狱寺等我！	285.80200195312	2016-08-04 20:43:51
只记住了认识cv的	129.84300231934	2016-08-04 20:44:27
好像有很多帅哥的样子	6.2950000762939	2016-08-04 20:45:03
我知道了，这是np漫，这个小男孩是总受(๑•̀ㅂ•́)و✧	313.97198486328	2016-08-04 20:45:04
声线好评	25.683000564575	2016-08-04 20:45:33
白魔王好帅	56.750999450684	2016-08-04 20:46:27
那黑环我很出戏啊   eva	404.99398803711	2016-08-04 20:47:47
哇～姐弟	147.16900634766	2016-08-04 20:48:04
为什么握手会前还嗯呢该流出来？	871.708984375	2016-08-04 20:48:11
可怕	66.109001159668	2016-08-04 20:48:18
